"date","Lam.Dong.00.04","Ho.Chi.Minh.City.00.04","Binh.Phuoc.00.04","Tay.Ninh.00.04","Binh.Duong.00.04","Dong.Nai.00.04","Ba.Ria.Vung.Tau.00.04","Long.An.00.04","Dong.Thap.00.04","An.Giang.00.04","Tien.Giang.00.04","Vinh.Long.00.04","Ben.Tre.00.04","Kien.Giang.00.04","Can.Tho.City.00.04","Hau.Giang.00.04","Tra.Vinh.00.04","Soc.Trang.00.04","Bac.Lieu.00.04","Ca.Mau.00.04","Lam.Dong.05.14","Ho.Chi.Minh.City.05.14","Binh.Phuoc.05.14","Tay.Ninh.05.14","Binh.Duong.05.14","Dong.Nai.05.14","Ba.Ria.Vung.Tau.05.14","Long.An.05.14","Dong.Thap.05.14","An.Giang.05.14","Tien.Giang.05.14","Vinh.Long.05.14","Ben.Tre.05.14","Kien.Giang.05.14","Can.Tho.City.05.14","Hau.Giang.05.14","Tra.Vinh.05.14","Soc.Trang.05.14","Bac.Lieu.05.14","Ca.Mau.05.14","Lam.Dong.15.24","Ho.Chi.Minh.City.15.24","Binh.Phuoc.15.24","Tay.Ninh.15.24","Binh.Duong.15.24","Dong.Nai.15.24","Ba.Ria.Vung.Tau.15.24","Long.An.15.24","Dong.Thap.15.24","An.Giang.15.24","Tien.Giang.15.24","Vinh.Long.15.24","Ben.Tre.15.24","Kien.Giang.15.24","Can.Tho.City.15.24","Hau.Giang.15.24","Tra.Vinh.15.24","Soc.Trang.15.24","Bac.Lieu.15.24","Ca.Mau.15.24","Lam.Dong.25.","Ho.Chi.Minh.City.25.","Binh.Phuoc.25.","Tay.Ninh.25.","Binh.Duong.25.","Dong.Nai.25.","Ba.Ria.Vung.Tau.25.","Long.An.25.","Dong.Thap.25.","An.Giang.25.","Tien.Giang.25.","Vinh.Long.25.","Ben.Tre.25.","Kien.Giang.25.","Can.Tho.City.25.","Hau.Giang.25.","Tra.Vinh.25.","Soc.Trang.25.","Bac.Lieu.25.","Ca.Mau.25."
2018-10-30,0,15,0,0,10,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-31,0,8,1,0,3,4,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-01,0,8,0,1,2,9,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-02,0,6,2,0,5,6,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-03,0,8,1,0,9,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-04,0,5,1,0,4,15,0,0,2,1,0,0,1,2,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05,0,8,3,0,9,11,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06,0,8,0,0,7,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07,0,7,1,0,4,16,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08,0,6,1,0,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09,1,10,2,0,7,7,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-10,0,7,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-11,0,11,2,1,9,9,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-12,1,11,3,0,4,11,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-13,0,10,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-14,0,5,1,0,1,2,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-15,0,8,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-16,0,11,2,1,6,8,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-17,0,8,1,1,5,9,0,1,0,0,0,0,0,2,0,0,0,0,1,4,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-18,0,8,3,1,8,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-19,0,12,2,1,9,11,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-11-20,0,23,0,0,6,16,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-21,0,9,0,2,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-22,0,13,0,1,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-11-23,0,14,2,1,3,7,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-24,0,3,3,0,8,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-25,0,5,0,0,9,6,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,6,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-26,0,10,2,2,1,6,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-27,0,8,1,1,6,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,5,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-28,1,8,0,2,7,7,1,0,1,0,0,0,0,1,0,0,0,0,1,3,0,6,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-29,0,10,1,1,4,5,2,0,0,1,1,0,0,0,0,0,0,1,0,3,0,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-30,0,2,0,1,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,1,16,0,1,6,14,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,4,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-02,0,9,0,0,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-03,0,18,2,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018-12-04,0,9,0,1,11,13,0,1,0,0,0,0,3,0,0,0,0,0,1,2,0,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-05,0,13,2,2,13,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-12-06,0,15,1,0,4,14,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-07,0,13,2,0,12,2,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,9,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-08,0,22,0,0,5,3,0,0,1,1,0,0,2,0,0,0,0,1,0,2,0,13,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-12-09,0,14,0,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018-12-10,0,14,3,2,7,12,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,11,0,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-12-11,1,17,2,1,5,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-12-12,0,21,1,3,8,6,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,4,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-12-13,0,10,0,0,6,5,0,2,0,1,2,0,0,1,0,0,0,0,3,1,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-12-14,0,12,2,0,14,10,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,7,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-15,0,12,1,1,7,7,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,8,0,0,3,9,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-16,0,12,2,0,9,8,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-17,0,15,1,0,8,9,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,8,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-18,0,19,3,0,9,8,0,1,0,0,1,1,1,2,0,0,0,0,0,4,0,7,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2018-12-19,0,20,1,0,6,4,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0,1,6,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018-12-20,1,23,0,0,10,14,0,2,0,1,0,0,1,0,0,0,0,0,0,3,0,11,0,0,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018-12-21,0,21,1,0,11,8,1,1,1,0,0,0,0,1,1,0,0,0,0,4,1,10,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-22,1,17,2,1,6,4,1,0,0,0,0,0,1,2,0,0,0,0,1,4,0,5,2,0,4,3,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-23,0,22,1,0,11,9,0,2,0,0,1,0,0,2,0,1,0,0,0,5,0,8,2,0,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-12-24,0,26,1,2,10,11,1,2,0,0,0,0,0,0,0,0,0,0,1,7,0,6,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018-12-25,1,13,2,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,8,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-12-26,0,24,1,3,9,11,3,0,0,1,0,0,1,0,0,0,0,0,0,5,0,11,0,0,7,4,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-12-27,0,10,1,0,7,6,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,13,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-28,0,16,1,0,11,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,9,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-29,0,14,3,1,6,9,0,0,1,0,0,0,0,2,0,0,2,0,0,2,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-30,0,13,3,0,7,6,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,20,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-31,0,25,0,1,8,3,1,0,1,0,0,0,3,1,0,0,0,0,1,2,0,10,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01,0,19,5,2,5,11,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,12,2,1,3,6,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02,1,16,0,0,8,5,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03,0,24,2,0,11,6,1,1,1,0,2,0,0,0,0,1,0,0,0,6,0,20,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04,0,21,1,0,9,13,1,1,2,2,1,0,0,1,0,0,0,0,0,4,0,17,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,0,25,1,1,3,12,0,0,2,0,0,1,0,3,0,0,0,0,1,2,0,15,1,0,6,3,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0
2019-01-06,0,16,2,0,3,13,1,1,1,0,0,0,1,1,0,0,1,0,2,1,0,5,0,1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019-01-07,0,40,0,0,16,13,0,1,2,1,1,1,0,0,0,2,0,2,2,5,0,36,2,0,4,6,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,2,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2019-01-08,0,24,0,1,8,8,1,4,0,0,0,0,0,0,1,0,0,0,1,2,0,28,1,0,5,2,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-09,0,24,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,24,1,0,4,2,0,2,0,0,0,0,0,2,0,0,0,1,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-10,0,30,1,0,3,15,0,1,2,0,0,0,1,2,0,0,0,1,0,4,0,12,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2019-01-11,0,15,2,0,7,5,1,1,0,1,0,0,0,2,0,0,0,0,1,4,0,7,1,0,4,3,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-12,0,32,3,3,14,12,0,1,1,0,1,0,1,1,1,0,0,1,0,3,0,18,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-13,0,28,6,1,7,4,1,3,0,0,2,1,0,1,1,0,1,1,0,4,0,12,0,0,4,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,8,1,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019-01-14,0,23,2,1,7,12,0,2,1,1,1,0,0,0,0,0,0,2,0,2,0,14,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0
